Origin,Dest,total_flights,delay_rate,avg_delay,avg_weather_delay
AGS,DFW,360,0.2611111111111111,20.538888888888888,1.0416666666666667
AGS,DTW,9,0.1111111111111111,3.111111111111111,0.0
AGS,JFK,2,0.5,14.5,0.0
AGS,LGA,27,0.25925925925925924,10.407407407407407,0.0
AGS,MCO,2,0.5,8.0,0.0
AGS,MIA,9,0.1111111111111111,3.6666666666666665,0.0
AGS,ORD,12,0.3333333333333333,4.75,0.0
AGS,PBI,2,0.5,13.5,0.0
AGS,PHL,13,0.38461538461538464,11.076923076923077,0.0
AGS,PHX,2,0.5,22.0,0.0
AKN,ANC,177,0.13559322033898305,-6.344632768361582,0.0
ALB,ATL,993,0.1973816717019134,12.751258811681772,0.48841893252769386
ALB,BNA,106,0.20754716981132076,29.09433962264151,9.38679245283019
ALB,BWI,1632,0.19240196078431374,8.854166666666666,0.14644607843137256
ALB,CLT,1189,0.24222035323801513,22.31286795626577,0.8679562657695542
ALB,DCA,1168,0.1678082191780822,15.181506849315069,1.606164383561644
ALB,DEN,187,0.3155080213903743,12.903743315508022,0.34759358288770054
ALB,DFW,342,0.1783625730994152,16.219298245614034,2.064327485380117
ALB,DTW,1294,0.14605873261205565,9.7032457496136,1.2913446676970635
ALB,EWR,130,0.038461538461538464,-1.6076923076923078,0.0
ALB,FLL,386,0.24352331606217617,15.378238341968911,1.9818652849740932
ALB,LAS,77,0.3246753246753247,19.61038961038961,1.077922077922078
ALB,LGA,634,0.09305993690851735,3.2334384858044163,1.0394321766561514
ALB,MCO,1068,0.24906367041198502,17.094569288389515,1.4653558052434457
ALB,MDW,703,0.2019914651493599,9.561877667140825,0.00995732574679943
ALB,MIA,21,0.09523809523809523,16.476190476190474,19.952380952380953
ALB,MYR,109,0.24770642201834864,13.256880733944953,1.761467889908257
ALB,ORD,1260,0.12777777777777777,5.664285714285715,1.5126984126984127
ALB,PGD,136,0.3161764705882353,23.727941176470587,0.6323529411764706
ALB,PIE,124,0.23387096774193547,26.782258064516128,0.532258064516129
ALB,RSW,5,0.4,72.0,0.0
ALB,SFB,88,0.18181818181818182,30.670454545454547,0.375
ALB,TPA,199,0.25125628140703515,21.020100502512562,0.0
ALW,SEA,526,0.09315589353612168,0.19771863117870722,0.8612167300380228
AMA,AUS,230,0.13043478260869565,6.2,0.0
AMA,DAL,1264,0.12341772151898735,4.798259493670886,0.20253164556962025
AMA,DEN,601,0.194675540765391,13.211314475873545,1.3211314475873543
AMA,DFW,2371,0.16617460986925348,9.907633909742724,2.4167018135807674
AMA,HOU,49,0.12244897959183673,2.489795918367347,0.0
AMA,IAH,128,0.1484375,9.109375,1.6640625
AMA,LAS,365,0.2821917808219178,16.5972602739726,0.07945205479452055
ANC,ADK,94,0.09574468085106383,-2.574468085106383,0.0
ANC,ADQ,787,0.14993646759847523,2.6581956797966964,0.9949174078780177
ANC,AKN,178,0.1853932584269663,2.831460674157303,0.0
ANC,ATL,105,0.6285714285714286,59.371428571428574,0.0
ANC,BET,718,0.181058495821727,5.913649025069638,1.33983286908078
ANC,BRW,345,0.263768115942029,11.718840579710145,0.25217391304347825
ANC,CDV,361,0.22437673130193905,7.296398891966759,0.38227146814404434
ANC,DEN,598,0.15217391304347827,5.414715719063545,0.0
ANC,DFW,376,0.25,35.51063829787234,0.39361702127659576
ANC,DLG,103,0.07766990291262135,-2.5533980582524274,2.4466019417475726
ANC,DTW,43,0.4883720930232558,79.46511627906976,0.0
ANC,EWR,97,0.35051546391752575,28.855670103092784,0.16494845360824742
ANC,FAI,784,0.1364795918367347,-0.10204081632653061,0.08673469387755102
ANC,HNL,358,0.11452513966480447,1.5391061452513966,0.10335195530726257
ANC,IAD,99,0.21212121212121213,12.404040404040405,0.0
ANC,IAH,119,0.15126050420168066,5.53781512605042,0.0
ANC,JFK,68,0.10294117647058823,3.176470588235294,0.0
ANC,JNU,1205,0.13029045643153528,1.1327800829875518,0.2564315352697095
ANC,KOA,86,0.1744186046511628,9.825581395348838,1.5232558139534884
ANC,LAS,117,0.1111111111111111,2.1452991452991452,0.4188034188034188
ANC,LAX,342,0.17543859649122806,7.1988304093567255,0.8567251461988304
ANC,MSP,646,0.17027863777089783,11.24767801857585,0.06037151702786378
ANC,OGG,27,0.1111111111111111,5.777777777777778,0.0
ANC,OME,354,0.1751412429378531,3.7796610169491527,0.3615819209039548
ANC,ORD,772,0.20466321243523317,11.766839378238341,0.0
ANC,OTZ,289,0.08650519031141868,1.782006920415225,3.0311418685121105
ANC,PDX,352,0.13352272727272727,3.352272727272727,0.29829545454545453
ANC,PHX,347,0.1239193083573487,2.1412103746397695,0.011527377521613832
ANC,SAN,20,0.1,-3.2,0.0
