id,ident,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,local_code
3432,KBUR,BUR,Hollywood Burbank/Bob Hope Airport,34.202834,-118.35805,,US,US-CA,Burbank,BUR
19417,KBVI,BFP,Beaver County Airport,40.772499,-80.391403,,US,US-PA,Beaver Falls,BVI
3433,KBVY,BVY,Beverly Regional Airport,42.584202,-70.916496,,US,US-MA,Beverly / Danvers,BVY
3434,KBWG,BWG,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,,US,US-KY,Bowling Green,BWG
3435,KBWI,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,,US,US-MD,Baltimore,BWI
3729,KBXM,NHZ,Brunswick Executive Airport,43.89220047,-69.93859863,,US,US-ME,Brunswick,BXM
3436,KBYH,BYH,Arkansas International Airport,35.96429825,-89.94400024,,US,US-AR,Blytheville,BYH
19429,KBYI,BYI,Burley Municipal Airport,42.54259872,-113.7720032,,US,US-ID,Burley,BYI
19430,KBYS,BYS,Bicycle Lake Army Air Field,35.2804985,-116.6299973,,US,US-CA,Fort Irwin/Barstow,BYS
3437,KBZN,BZN,Bozeman Yellowstone International Airport,45.778853,-111.153711,,US,US-MT,Bozeman,BZN
3438,KCAE,CAE,Columbia Metropolitan Airport,33.938172,-81.123022,,US,US-SC,Columbia,CAE
3439,KCAK,CAK,Akron Canton Regional Airport,40.91609955,-81.44219971,,US,US-OH,Akron,CAK
3440,KCAR,CAR,Caribou Municipal Airport,46.871498,-68.017899,,US,US-ME,Caribou,CAR
3441,KCBM,CBM,Columbus Air Force Base,33.643799,-88.443802,,US,US-MS,Columbus,CBM
19469,KCCR,CCR,Buchanan Field,37.9897,-122.056999,,US,US-CA,Concord,CCR
19470,KCCY,CCY,Northeast Iowa Regional Airport,43.07260132,-92.6108017,,US,US-IA,Charles City,CCY
3442,KCDC,CDC,Cedar City Regional Airport,37.70100021,-113.098999,,US,US-UT,Cedar City,CDC
19474,KCDR,CDR,Chadron Municipal Airport,42.837601,-103.095001,,US,US-NE,Chadron,CDR
19475,KCDS,CDS,Childress Municipal Airport,34.43379974,-100.288002,,US,US-TX,Childress,CDS
3443,KCEC,CEC,Jack Mc Namara Field Airport,41.778929,-124.236403,,US,US-CA,Crescent City,CEC
3444,KCEF,CEF,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,,US,US-MA,Chicopee,CEF
3445,KCEW,CEW,Bob Sikes Airport,30.77879906,-86.52210236,,US,US-FL,Crestview,CEW
19482,KCEZ,CEZ,Cortez Municipal Airport,37.303001,-108.627998,,US,US-CO,Cortez,CEZ
3446,KCGF,CGF,Cuyahoga County Airport,41.56510162,-81.48639679,,US,US-OH,Cleveland,CGF
3447,KCGI,CGI,Cape Girardeau Regional Airport,37.2253,-89.570801,,US,US-MO,Cape Girardeau,CGI
3448,KCHA,CHA,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,,US,US-TN,Chattanooga,CHA
3449,KCHO,CHO,Charlottesville Albemarle Airport,38.1385994,-78.45290375,,US,US-VA,Charlottesville,CHO
3450,KCHS,CHS,Charleston International Airport,32.896159,-80.038151,,US,US-SC,Charleston,CHS
3451,KCID,CID,The Eastern Iowa Airport,41.884701,-91.7108,,US,US-IA,Cedar Rapids,CID
3452,KCIU,CIU,Chippewa County International Airport,46.242038,-84.462082,,US,US-MI,Kincheloe,CIU
3453,KCKB,CKB,North Central West Virginia Airport,39.2966,-80.228104,,US,US-WV,Bridgeport,CKB
3454,KCLE,CLE,Cleveland Hopkins International Airport,41.411701,-81.8498,,US,US-OH,Cleveland,CLE
3455,KCLL,CLL,Easterwood Field,30.5886,-96.3638,,US,US-TX,College Station,CLL
3456,KCLM,CLM,William R Fairchild International Airport,48.120201,-123.5,,US,US-WA,Port Angeles,CLM
3457,KCLT,CLT,Charlotte Douglas International Airport,35.2140007,-80.94309998,,US,US-NC,Charlotte,CLT
3458,KCMH,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,,US,US-OH,Columbus,CMH
3459,KCMI,CMI,University of Illinois Willard Airport,40.039819,-88.276249,,US,US-IL,Savoy,CMI
3460,KCMX,CMX,Houghton County Memorial Airport,47.16839981,-88.4890976,,US,US-MI,Hancock,CMX
3461,KCNM,CNM,Cavern City Air Terminal,32.33750153,-104.2630005,,US,US-NM,Carlsbad,CNM
19527,KCNU,CNU,Chanute Martin Johnson Airport,37.668173,-95.486727,,US,US-KS,Chanute,CNU
19529,KCNY,CNY,Canyonlands Regional Airport,38.755001,-109.754997,,US,US-UT,Moab,CNY
19530,KCOD,COD,Yellowstone Regional Airport,44.520199,-109.024002,,US,US-WY,Cody,COD
19531,KCOE,COE,Coeur D'Alene Airport - Pappy Boyington Field,47.7743,-116.82,,US,US-ID,Coeur d'Alene,COE
3462,KCOF,COF,Patrick Space Force Base,28.2349,-80.6101,,US,US-FL,Cocoa Beach,COF
19534,KCON,CON,Concord Municipal Airport,43.20270157,-71.50229645,,US,US-NH,Concord,CON
3463,KCOS,COS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,,US,US-CO,Colorado Springs,COS
3464,KCOU,COU,Columbia Regional Airport,38.8181,-92.219597,,US,US-MO,Columbia,COU
3465,KCPR,CPR,Casper-Natrona County International Airport,42.907381,-106.461609,,US,US-WY,Casper,CPR
19549,KCRE,CRE,Grand Strand Airport,33.81169891,-78.72389984,,US,US-SC,North Myrtle Beach,CRE
19550,KCRG,CRG,Jacksonville Executive at Craig Airport,30.3362999,-81.51439667,,US,US-FL,Jacksonville,CRG
3466,KCRP,CRP,Corpus Christi International Airport,27.770399,-97.501198,,US,US-TX,Corpus Christi,CRP
19552,KCRQ,CLD,McClellan-Palomar Airport,33.1283,-117.279999,,US,US-CA,Carlsbad,CRQ
3467,KCRW,CRW,Yeager Airport,38.3731,-81.593201,,US,US-WV,Charleston,CRW
3468,KCSG,CSG,Columbus Airport,32.516415,-84.939602,,US,US-GA,Columbus,CSG
3469,KCSV,CSV,Crossville Memorial Airport Whitson Field,35.95131,-85.08499,,US,US-TN,Crossville,CSV
3470,KCTB,CTB,Cut Bank International Airport,48.608657,-112.378183,,US,US-MT,Cut Bank,CTB
19564,KCUB,CUB,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111,,US,US-SC,Columbia,CUB
3471,KCVG,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,,US,US-KY,Cincinnati / Covington,CVG
19569,KCVN,CVN,Clovis Municipal Airport,34.426594,-103.078794,,US,US-NM,Clovis,CVN
3472,KCVO,CVO,Corvallis Municipal Airport,44.49720001,-123.2900009,,US,US-OR,Corvallis,CVO
3473,KCVS,CVS,Cannon Air Force Base,34.382801,-103.321999,,US,US-NM,Clovis,CVS
19571,KCWA,CWA,Central Wisconsin Airport,44.777448,-89.670238,,US,US-WI,Mosinee,CWA
3475,KCXO,CXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,,US,US-TX,Houston,CXO
19577,KCXP,CSN,Carson Airport,39.194331,-119.734312,,US,US-NV,Carson City,CXP
3476,KCYS,CYS,Cheyenne Regional Jerry Olson Field,41.155701,-104.811997,,US,US-WY,Cheyenne,CYS
3477,KDAA,DAA,Davison Army Air Field,38.71500015,-77.18099976,,US,US-VA,Fort Belvoir,DAA
3478,KDAB,DAB,Daytona Beach International Airport,29.18255,-81.059464,,US,US-FL,Daytona Beach,DAB
19615,KDAG,DAG,Barstow Daggett Airport,34.85369873,-116.7870026,,US,US-CA,Daggett,DAG
3479,KDAL,DAL,Dallas Love Field,32.844776,-96.847653,,US,US-TX,Dallas,DAL
3480,KDAN,DAN,Danville Regional Airport,36.572899,-79.336098,,US,US-VA,Danville,DAN
3481,KDAY,DAY,James M. Cox Dayton International Airport,39.902401,-84.219398,,US,US-OH,Dayton,DAY
3482,KDBQ,DBQ,Dubuque Regional Airport,42.402,-90.709503,,US,US-IA,Dubuque,DBQ
3483,KDCA,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,,US,US-DC,Washington,DCA
3484,KDDC,DDC,Dodge City Regional Airport,37.76340103,-99.96559906,,US,US-KS,Dodge City,DDC
3485,KDEC,DEC,Decatur Airport,39.83459854,-88.86569977,,US,US-IL,Decatur,DEC
3486,KDEN,DEN,Denver International Airport,39.860027,-104.673792,,US,US-CO,Denver,DEN
3487,KDET,DET,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,,US,US-MI,Detroit,DET
3488,KDFW,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,,US,US-TX,Dallas-Fort Worth,DFW
3489,KDHN,DHN,Dothan Regional Airport,31.32130051,-85.44960022,,US,US-AL,Dothan,DHN
19628,KDHT,DHT,Dalhart Municipal Airport,36.02259827,-102.5469971,,US,US-TX,Dalhart,DHT
19630,KDIK,DIK,Dickinson Theodore Roosevelt Regional Airport,46.797533,-102.801905,,US,US-ND,Dickinson,DIK
3490,KDLF,DLF,Laughlin Air Force Base,29.359501,-100.778002,,US,US-TX,Del Rio,DLF
3491,KDLH,DLH,Duluth International Airport,46.841873,-92.198746,,US,US-MN,Duluth,DLH
19640,KDLS,DLS,Columbia Gorge Regional Airport,45.620979,-121.170777,,US,US-OR,Dallesport / The Dalles,DLS
3492,KDMA,DMA,Davis Monthan Air Force Base,32.16650009,-110.8830032,,US,US-AZ,Tucson,DMA
3493,KDMN,DMN,Deming Municipal Airport,32.26229858,-107.7210007,,US,US-NM,Deming,DMN
19644,KDNL,DNL,Daniel Field,33.46649933,-82.03939819,,US,US-GA,Augusta,DNL
3494,KDOV,DOV,Dover Civil Air Terminal/Dover Air Force Base,39.129501,-75.466003,,US,US-DE,Dover,DOV
19648,KDPA,DPA,Dupage Airport,41.90779877,-88.24859619,,US,US-IL,Chicago/West Chicago,DPA
19652,KDRA,DRA,Desert Rock Airport,36.6194,-116.032997,,US,US-NV,Mercury,NV65
3495,KDRI,DRI,Beauregard Regional Airport,30.831699,-93.339897,,US,US-LA,DeRidder,DRI
19654,KDRO,DRO,Durango La Plata County Airport,37.151501,-107.753998,,US,US-CO,Durango,DRO
19655,KDRT,DRT,Del Rio International Airport,29.37420082,-100.927002,,US,US-TX,Del Rio,DRT
3496,KDSM,DSM,Des Moines International Airport,41.534027,-93.656719,,US,US-IA,Des Moines,DSM
19661,KDTS,DSI,Destin Executive Airport,30.400101,-86.471497,,US,US-FL,Destin,DTS
3497,KDTW,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,,US,US-MI,Detroit,DTW
19662,KDUA,DUA,Durant Regional Airport - Eaker Field,33.939675,-96.395072,,US,US-OK,Durant,DUA
19664,KDUG,DUG,Bisbee Douglas International Airport,31.464139,-109.60456,,US,US-AZ,Douglas Bisbee,DUG
3498,KDUJ,DUJ,DuBois Regional Airport,41.17829895,-78.8986969,,US,US-PA,Dubois,DUJ
19668,KDVL,DVL,Devils Lake Regional Airport,48.115454,-98.908796,,US,US-ND,Devils Lake,DVL
19676,KDXR,DXR,Danbury Municipal Airport,41.371656,-73.482227,,US,US-CT,Danbury,DXR
3499,KDYS,DYS,Dyess Air Force Base,32.420799,-99.854599,,US,US-TX,Abilene,DYS
19716,KEAR,EAR,Kearney Regional Airport,40.727001,-99.006798,,US,US-NE,Kearney,EAR
19717,KEAT,EAT,Pangborn Memorial Airport,47.398899,-120.207001,,US,US-WA,Wenatchee,EAT
3501,KEAU,EAU,Chippewa Valley Regional Airport,44.86579895,-91.48429871,,US,US-WI,Eau Claire,EAU
3502,KECG,ECG,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,,US,US-NC,Elizabeth City,ECG
46530,KECP,ECP,Northwest Florida Beaches International Airport,30.357106,-85.795414,,US,US-FL,Panama City Beach,ECP
3503,KEDW,EDW,Edwards Air Force Base,34.910781,-117.886391,,US,US-CA,Edwards,EDW
19727,KEED,EED,Needles Airport,34.7663002,-114.6230011,,US,US-CA,Needles,EED
3504,KEEN,EEN,Dillant Hopkins Airport,42.898399,-72.270798,,US,US-NH,Keene,EEN
19731,KEFD,EFD,Ellington Airport,29.6072998,-95.15879822,,US,US-TX,Houston,EFD
3505,KEGE,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,,US,US-CO,Eagle,EGE
19735,KEGI,EGI,Duke Field,30.65040016,-86.52290344,,US,US-FL,Crestview,EGI
3506,KEKA,EKA,Murray Field,40.803398,-124.112999,,US,US-CA,Eureka,EKA
3507,KEKN,EKN,Elkins-Randolph County Regional Airport,38.889759,-79.857651,,US,US-WV,Elkins,EKN
3508,KEKO,EKO,Elko Regional Airport,40.82490158,-115.7919998,,US,US-NV,Elko,EKO
3509,KELD,ELD,South Arkansas Regional Airport at Goodwin Field,33.221001,-92.813301,,US,US-AR,El Dorado,ELD
3510,KELM,ELM,Elmira Corning Regional Airport,42.15990067,-76.89160156,,US,US-NY,Elmira/Corning,ELM
3511,KELO,LYU,Ely Municipal Airport,47.82450104,-91.83070374,,US,US-MN,Ely,ELO
3512,KELP,ELP,El Paso International Airport,31.809908,-106.375607,,US,US-TX,El Paso,ELP
19753,KELY,ELY,Ely Airport Yelland Field,39.29970169,-114.8420029,,US,US-NV,Ely,ELY
3513,KEND,END,Vance Air Force Base,36.339199,-97.916496,,US,US-OK,Enid,END
19760,KENV,ENV,Wendover Airport,40.71870041,-114.0309982,,US,US-UT,Wendover,ENV
3514,KENW,ENW,Kenosha Regional Airport,42.59569931,-87.92780304,,US,US-WI,Kenosha,ENW
3515,KERI,ERI,Erie International Tom Ridge Field,42.083127,-80.173867,,US,US-PA,Erie,ERI
19770,KESC,ESC,Delta County Airport,45.723199,-87.088623,,US,US-MI,Escanaba,ESC
3516,KESF,ESF,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,,US,US-LA,Alexandria,ESF
3517,KEUG,EUG,Eugene Airport,44.124599,-123.211998,,US,US-OR,Eugene,EUG
3518,KEVV,EVV,Evansville Regional Airport,38.03699875,-87.53240204,,US,US-IN,Evansville,EVV
19782,KEVW,EVW,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,,US,US-WY,Evanston,EVW
3519,KEWB,EWB,New Bedford Regional Airport,41.67610168,-70.95690155,,US,US-MA,New Bedford,EWB
3520,KEWN,EWN,Coastal Carolina Regional Airport,35.07300186,-77.04290009,,US,US-NC,New Bern,EWN
3521,KEWR,EWR,Newark Liberty International Airport,40.6894,-74.170545,,US,US-NJ,Newark,EWR
3522,KEYW,EYW,Key West International Airport,24.556119,-81.759579,,US,US-FL,Key West,EYW
19843,KFAF,FAF,Felker Army Air Field,37.1325,-76.608803,,US,US-VA,Newport News (Fort Eustis),FAF
3523,KFAR,FAR,Hector International Airport,46.9207,-96.815804,,US,US-ND,Fargo,FAR
3524,KFAT,FAT,Fresno Yosemite International Airport,36.775767,-119.718018,,US,US-CA,Fresno,FAT
3525,KFAY,FAY,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,,US,US-NC,Fayetteville,FAY
3526,KFBG,FBG,Simmons Army Air Field,35.13180161,-78.93669891,,US,US-NC,Fort Bragg,FBG
19851,KFCS,FCS,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,,US,US-CO,Fort Carson,FCS
19857,KFDY,FDY,Findlay Airport,41.01350021,-83.66870117,,US,US-OH,Findlay,FDY
3528,KFFO,FFO,Wright-Patterson Air Force Base,39.826099,-84.048302,,US,US-OH,Dayton,FFO
19868,KFHR,FRD,Friday Harbor Airport,48.523654,-123.024645,,US,US-WA,Friday Harbor,FHR
3529,KFHU,FHU,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,,US,US-AZ,Fort Huachuca / Sierra Vista,FHU
19872,KFKL,FKL,Venango Regional Airport,41.37789917,-79.86039734,,US,US-PA,Franklin,FKL
3530,KFLG,FLG,Flagstaff Pulliam Airport,35.139757,-111.669826,,US,US-AZ,Flagstaff,FLG
3531,KFLL,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,,US,US-FL,Fort Lauderdale,FLL
3532,KFLO,FLO,Florence Regional Airport,34.1853981,-79.72389984,,US,US-SC,Florence,FLO
3534,KFME,FME,Fort Meade Executive Airport,39.0854,-76.759399,,US,US-MD,Fort Meade(Odenton),FME
19881,KFMN,FMN,Four Corners Regional Airport,36.741199,-108.230003,,US,US-NM,Farmington,FMN
19882,KFMY,FMY,Page Field,26.58659935,-81.86329651,,US,US-FL,Fort Myers,FMY
19885,KFNL,FNL,Northern Colorado Regional Airport,40.44969,-105.011272,,US,US-CO,Loveland,FNL
3535,KFNT,FNT,Bishop International Airport,42.969294,-83.743355,,US,US-MI,Flint,FNT
3536,KFOD,FOD,Fort Dodge Regional Airport,42.552624,-94.191237,,US,US-IA,Fort Dodge,FOD
3537,KFOE,FOE,Topeka Regional Airport,38.950901,-95.663597,,US,US-KS,Topeka,FOE
3538,KFPR,FPR,Treasure Coast International Airport,27.4951,-80.368301,,US,US-FL,Fort Pierce,FPR
3539,KFRG,FRG,Republic Airport,40.728576,-73.414267,,US,US-NY,East Farmingdale,FRG
3540,KFRI,FRI,Marshall Army Air Field,39.053021,-96.764202,,US,US-KS,Fort Riley (Junction City),FRI
3541,KFSD,FSD,Sioux Falls Regional Airport,43.585463,-96.741152,,US,US-SD,Sioux Falls,FSD
3542,KFSI,FSI,Henry Post Army Air Field,34.649799,-98.402199,,US,US-OK,Fort Sill,FSI
3543,KFSM,FSM,Fort Smith Regional Airport,35.336601,-94.367401,,US,US-AR,Fort Smith,FSM
19900,KFST,FST,Fort Stockton Pecos County Airport,30.91570091,-102.9160004,,US,US-TX,Fort Stockton,FST
3544,KFTK,FTK,Godman Army Air Field,37.90710068,-85.9720993,,US,US-KY,Fort Knox,FTK
3545,KFTW,FTW,Fort Worth Meacham International Airport,32.819919,-97.360818,,US,US-TX,Fort Worth,FTW
3546,KFTY,FTY,Fulton County Airport Brown Field,33.77909851,-84.52140045,,US,US-GA,Atlanta,FTY
3547,KFWA,FWA,Fort Wayne International Airport,40.978896,-85.194465,,US,US-IN,Fort Wayne,FWA
19912,KFXE,FXE,Fort Lauderdale Executive Airport,26.19729996,-80.17070007,,US,US-FL,Fort Lauderdale,FXE
3548,KFYV,FYV,Drake Field,36.00510025,-94.17009735,,US,US-AR,Fayetteville,FYV
19929,KGCC,GCC,Northeast Wyoming Regional Airport,44.3489,-105.539001,,US,US-WY,Gillette,GCC
3550,KGCK,GCK,Garden City Regional Airport,37.92750168,-100.723999,,US,US-KS,Garden City,GCK
3551,KGCN,GCN,Grand Canyon National Park Airport,35.9524,-112.147003,,US,US-AZ,Grand Canyon - Tusayan,GCN
19936,KGDV,GDV,Dawson Community Airport,47.137658,-104.80691,,US,US-MT,Glendive,GDV
3552,KGEG,GEG,Spokane International Airport,47.6199,-117.533997,,US,US-WA,Spokane,GEG
3553,KGFK,GFK,Grand Forks International Airport,47.949299,-97.176102,,US,US-ND,Grand Forks,GFK
3554,KGFL,GFL,Floyd Bennett Memorial Airport,43.34120178,-73.61029816,,US,US-NY,Glens Falls,GFL
3555,KGGG,GGG,East Texas Regional Airport,32.38399887,-94.71150208,,US,US-TX,Longview,GGG
3556,KGGW,GGW,Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,,US,US-MT,Glasgow,GGW
3557,KGJT,GJT,Grand Junction Regional Airport,39.126663,-108.529387,,US,US-CO,Grand Junction,GJT
19956,KGLD,GLD,Goodland Municipal Airport,39.370701,-101.699753,,US,US-KS,Goodland,GLD
19958,KGLH,GLH,Mid Delta Regional Airport,33.482899,-90.985603,,US,US-MS,Greenville,GLH
3558,KGLS,GLS,Scholes International At Galveston Airport,29.265301,-94.860397,,US,US-TX,Galveston,GLS
19963,KGMU,GMU,Greenville Downtown Airport,34.847903,-82.350217,,US,US-SC,Greenville,GMU
3559,KGNV,GNV,Gainesville Regional Airport,29.69009972,-82.27179718,,US,US-FL,Gainesville,GNV
3560,KGON,GON,Groton New London Airport,41.330101,-72.045097,,US,US-CT,Groton,GON
3527,KGPI,FCA,Glacier Park International Airport,48.310501,-114.255997,,US,US-MT,Kalispell,GPI
3561,KGPT,GPT,Gulfport Biloxi International Airport,30.405582,-89.069836,,US,US-MS,Gulfport,GPT
3562,KGRB,GRB,Austin Straubel International Airport,44.483459,-88.130805,,US,US-WI,Green Bay,GRB
3563,KGRF,GRF,Gray Army Air Field,47.07920074,-122.5810013,,US,US-WA,Fort Lewis/Tacoma,GRF
3564,KGRI,GRI,Central Nebraska Regional Airport,40.96749878,-98.30960083,,US,US-NE,Grand Island,GRI
3565,KGRK,GRK,Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,,US,US-TX,Fort Cavazos,GRK
3566,KGRR,GRR,Gerald R. Ford International Airport,42.880798,-85.522797,,US,US-MI,Grand Rapids,GRR
3567,KGSB,GSB,Seymour Johnson Air Force Base,35.339401,-77.960602,,US,US-NC,Goldsboro,GSB
3568,KGSO,GSO,Piedmont Triad International Airport,36.09937,-79.937262,,US,US-NC,Greensboro,GSO
3569,KGSP,GSP,Greenville-Spartanburg International Airport,34.895699,-82.218903,,US,US-SC,Greenville/Greer/Spartanburg,GSP
3571,KGTF,GTF,Great Falls International Airport,47.481998,-111.371002,,US,US-MT,Great Falls,GTF
19982,KGTR,GTR,Golden Triangle Regional Airport,33.450298,-88.5914,,US,US-MS,Columbus/W Point/Starkville,GTR
19984,KGUC,GUC,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,,US,US-CO,Gunnison,GUC
3572,KGUP,GUP,Gallup Municipal Airport,35.511653,-108.788166,,US,US-NM,Gallup,GUP
3573,KGUS,GUS,Grissom Air Reserve Base,40.648102,-86.1521,,US,US-IN,Peru,GUS
19985,KGUY,GUY,Guymon Municipal Airport,36.68510056,-101.5080032,,US,US-OK,Guymon,GUY
3574,KGWO,GWO,Greenwood–Leflore Airport,33.495025,-90.088204,,US,US-MS,Greenwood,GWO
19997,KGYI,PNX,North Texas Regional Airport Perrin Field,33.7141,-96.673698,,US,US-TX,Denison,GYI
3575,KGYY,GYY,Gary/Chicago International Airport,41.617087,-87.413206,,US,US-IN,Gary,GYY
339963,KH-0001,DSY,Dara Sakor International Airport,10.914244,103.226652,AS,KH,KH-9,Ta Noun,
342098,KH-0002,KTI,Techo International Airport,11.359987,104.921272,AS,KH,KH-8,Phnom Penh (Boeng Khyang),
20027,KHBG,HBG,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,,US,US-MS,Hattiesburg,HBG
20029,KHBR,HBR,Hobart Regional Airport,34.991317,-99.051313,,US,US-OK,Hobart,HBR
20038,KHDN,HDN,Yampa Valley Airport,40.481201,-107.218002,,US,US-CO,Hayden,HDN
20041,KHEF,MNZ,Manassas Regional Airport/Harry P. Davis Field,38.721401,-77.515404,,US,US-VA,Manassas,HEF
3576,KHFD,HFD,Hartford Brainard Airport,41.73669815,-72.6493988,,US,US-CT,Hartford,HFD
3577,KHGR,HGR,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,,US,US-MD,Hagerstown,HGR
3578,KHHR,HHR,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,,US,US-CA,Hawthorne,HHR
3579,KHIB,HIB,Range Regional Airport,47.384831,-92.836905,,US,US-MN,Hibbing,HIB
3580,KHIF,HIF,Hill Air Force Base,41.12403,-111.973086,,US,US-UT,Ogden,HIF
20053,KHII,HII,Lake Havasu City Airport,34.570506,-114.357745,,US,US-AZ,Lake Havasu City,HII
20054,KHIO,HIO,Portland Hillsboro Airport,45.540401,-122.949997,,US,US-OR,Portland,HIO
3581,KHKY,HKY,Hickory Regional Airport,35.74110031,-81.38950348,,US,US-NC,Hickory,HKY
20061,KHLG,HLG,Wheeling Ohio County Airport,40.17499924,-80.64630127,,US,US-WV,Wheeling,HLG
3582,KHLN,HLN,Helena Regional Airport,46.6068,-111.983002,,US,US-MT,Helena,HLN
3584,KHMN,HMN,Holloman Air Force Base,32.852501,-106.107002,,US,US-NM,Alamogordo,HMN
20071,KHOB,HOB,Lea County Regional Airport,32.6875,-103.217003,,US,US-NM,Hobbs,HOB
3585,KHON,HON,Huron Regional Airport,44.385201,-98.2285,,US,US-SD,Huron,HON
3586,KHOP,HOP,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,,US,US-KY,Fort Campbell,HOP
3587,KHOT,HOT,Memorial Field Airport,34.4788,-93.096262,,US,US-AR,Hot Springs,HOT
3588,KHOU,HOU,William P. Hobby Airport,29.645336,-95.276812,,US,US-TX,Houston,HOU
3589,KHPN,HPN,Westchester County Airport,41.06700134,-73.70760345,,US,US-NY,White Plains,HPN
3590,KHQM,HQM,Bowerman Airport,46.97119904,-123.9369965,,US,US-WA,Hoquiam,HQM
3591,KHRL,HRL,Valley International Airport,26.22850037,-97.65440369,,US,US-TX,Harlingen,HRL
3592,KHRO,HRO,Boone County Airport,36.26150131,-93.15470123,,US,US-AR,Harrison,HRO
3593,KHST,HST,Homestead Air Reserve Base,25.4886,-80.383598,,US,US-FL,Homestead,HST
3594,KHSV,HSV,Huntsville International Airport,34.636244,-86.774378,,US,US-AL,Huntsville,HSV
3595,KHTS,HTS,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,,US,US-WV,Huntington,HTS
3596,KHUA,HUA,Redstone Army Air Field,34.67869949,-86.68479919,,US,US-AL,Redstone Arsnl Huntsville,HUA
3597,KHUF,HUF,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,,US,US-IN,Terre Haute,HUF
20095,KHUL,HUL,Houlton International Airport,46.12310028,-67.792099,,US,US-ME,Houlton,HUL
3598,KHUT,HUT,Hutchinson Municipal Airport,38.06549835,-97.86060333,,US,US-KS,Hutchinson,HUT
3599,KHVN,HVN,Tweed New Haven Airport,41.262869,-72.887694,,US,US-CT,New Haven,HVN
20099,KHVR,HVR,Havre City County Airport,48.541387,-109.762859,,US,US-MT,Havre,HVR
20102,KHWO,HWO,North Perry Airport,26.0012,-80.2407,,US,US-FL,Hollywood,HWO
20105,KHXD,HHH,Hilton Head Airport,32.2244,-80.697502,,US,US-SC,Hilton Head Island,HXD
3600,KHYA,HYA,Cape Cod Gateway Airport,41.6693,-70.280403,,US,US-MA,Hyannis,HYA
20108,KHYR,HYR,Sawyer County Airport,46.02519989,-91.44429779,,US,US-WI,Hayward,HYR
20109,KHYS,HYS,Hays Regional Airport,38.844521,-99.273148,,US,US-KS,Hays,HYS
20117,KHZY,JFN,Northeast Ohio Regional Airport,41.778,-80.695503,,US,US-OH,Ashtabula,HZY
3601,KIAB,IAB,McConnell Air Force Base,37.621899,-97.268204,,US,US-KS,Wichita,IAB
3602,KIAD,IAD,Washington Dulles International Airport,38.9445,-77.455803,,US,US-VA,Dulles,IAD
3603,KIAG,IAG,Niagara Falls International Airport,43.1073,-78.946198,,US,US-NY,Niagara Falls,IAG
3604,KIAH,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,,US,US-TX,Houston,IAH
3605,KICT,ICT,Wichita Dwight D. Eisenhower National Airport,37.650314,-97.428583,,US,US-KS,Wichita,ICT
3606,KIDA,IDA,Idaho Falls Regional Airport,43.514599,-112.070999,,US,US-ID,Idaho Falls,IDA
20160,KIFP,IFP,Laughlin Bullhead International Airport,35.154726,-114.559322,,US,US-AZ,Bullhead City,IFP
20161,KIGM,IGM,Kingman Airport,35.259499,-113.938004,,US,US-AZ,Kingman,IGM
3607,KIKK,IKK,Greater Kankakee Airport,41.07139969,-87.84629822,,US,US-IL,Kankakee,IKK
3608,KILG,ILG,Wilmington Airport,39.678699,-75.606499,,US,US-DE,Wilmington,ILG
3609,KILM,ILM,Wilmington International Airport,34.272345,-77.905117,,US,US-NC,Wilmington,ILM
